CustomerID,Total_Spending,Total_Orders,Total_Products,Average_Order_Value,Recency,Frequency,Monetary,Cluster,Customer_Segment
17175.0,1443.69,4,866,360.9225,43,4,1443.69,0,Occasional Customers
17176.0,306.13,1,170,306.13,201,1,306.13,1,Low Value Customers
17179.0,711.79,3,290,237.26333333333332,177,3,711.79,1,Low Value Customers
17180.0,783.97,4,670,195.9925,55,4,783.97,0,Occasional Customers
17181.0,239.92000000000002,2,241,119.96000000000001,56,2,239.92000000000002,0,Occasional Customers
17183.0,3347.31,6,1296,557.885,7,6,3347.31,0,Occasional Customers
17186.0,144.0,2,200,72.0,46,2,144.0,0,Occasional Customers
17187.0,203.95,1,144,203.95,226,1,203.95,1,Low Value Customers
17188.0,2474.23,7,1328,353.4614285714286,10,7,2474.23,0,Occasional Customers
17189.0,383.75,2,226,191.875,105,2,383.75,0,Occasional Customers
17190.0,444.74,2,161,222.37,58,2,444.74,0,Occasional Customers
17191.0,2093.68,7,1166,299.09714285714284,27,7,2093.68,0,Occasional Customers
17193.0,1699.3000000000002,7,1254,242.7571428571429,35,7,1699.3000000000002,0,Occasional Customers
17194.0,262.62,2,119,131.31,273,2,262.62,1,Low Value Customers
17197.0,1013.01,1,191,1013.01,29,1,1013.01,0,Occasional Customers
17198.0,692.22,3,357,230.74,23,3,692.22,0,Occasional Customers
17201.0,289.78,1,231,289.78,53,1,289.78,0,Occasional Customers
17203.0,3560.08,6,2846,593.3466666666667,35,6,3560.08,0,Occasional Customers
17204.0,1564.56,4,646,391.14,174,4,1564.56,1,Low Value Customers
17205.0,384.08,1,884,384.08,53,1,384.08,0,Occasional Customers
17206.0,204.24,1,76,204.24,52,1,204.24,0,Occasional Customers
17211.0,2317.2200000000003,8,1323,289.65250000000003,26,8,2317.2200000000003,0,Occasional Customers
17212.0,226.85,1,147,226.85,252,1,226.85,1,Low Value Customers
17213.0,2781.23,7,1176,397.31857142857143,39,7,2781.23,0,Occasional Customers
17214.0,1059.1200000000001,6,272,176.52,59,6,1059.1200000000001,0,Occasional Customers
17217.0,113.5,1,24,113.5,233,1,113.5,1,Low Value Customers
17218.0,1951.97,10,955,195.197,3,10,1951.97,0,Occasional Customers
17219.0,114.23,1,89,114.23,31,1,114.23,0,Occasional Customers
17220.0,3187.55,14,1897,227.68214285714288,23,14,3187.55,0,Occasional Customers
17221.0,334.48,2,287,167.24,6,2,334.48,0,Occasional Customers
17222.0,328.65,1,122,328.65,64,1,328.65,0,Occasional Customers
17223.0,416.89,2,110,208.445,309,2,416.89,1,Low Value Customers
17226.0,393.49,1,406,393.49,308,1,393.49,1,Low Value Customers
17227.0,939.32,6,741,156.55333333333334,18,6,939.32,0,Occasional Customers
17228.0,1906.09,8,1532,238.26125,15,8,1906.09,0,Occasional Customers
17229.0,318.76,2,185,159.38,95,2,318.76,0,Occasional Customers
17230.0,3638.41,8,1651,454.80125,263,8,3638.41,1,Low Value Customers
17231.0,3124.72,10,1724,312.472,11,10,3124.72,0,Occasional Customers
17232.0,417.77,2,202,208.885,2,2,417.77,0,Occasional Customers
17233.0,190.88,1,131,190.88,34,1,190.88,0,Occasional Customers
17234.0,149.89000000000001,1,55,149.89000000000001,182,1,149.89000000000001,1,Low Value Customers
17235.0,550.06,2,224,275.03,24,2,550.06,0,Occasional Customers
17236.0,916.13,6,474,152.68833333333333,12,6,916.13,0,Occasional Customers
17237.0,314.69,2,105,157.345,10,2,314.69,0,Occasional Customers
17238.0,3719.1,17,1807,218.7705882352941,2,17,3719.1,3,Regular Customers
17239.0,382.5,1,150,382.5,312,1,382.5,1,Low Value Customers
17242.0,1135.04,2,611,567.52,107,2,1135.04,0,Occasional Customers
17243.0,8540.05,26,3320,328.4634615384615,0,26,8540.05,3,Regular Customers
17244.0,954.9,1,616,954.9,52,1,954.9,0,Occasional Customers
17245.0,171.45,1,75,171.45,204,1,171.45,1,Low Value Customers
17247.0,280.09000000000003,1,105,280.09000000000003,14,1,280.09000000000003,0,Occasional Customers
17248.0,318.65,1,213,318.65,119,1,318.65,0,Occasional Customers
17250.0,381.97,2,167,190.985,3,2,381.97,0,Occasional Customers
17251.0,269.83,1,108,269.83,362,1,269.83,1,Low Value Customers
17252.0,348.91,2,192,174.455,116,2,348.91,0,Occasional Customers
17253.0,178.26,1,43,178.26,17,1,178.26,0,Occasional Customers
17254.0,271.19,2,251,135.595,4,2,271.19,0,Occasional Customers
17255.0,291.48,2,227,145.74,40,2,291.48,0,Occasional Customers
17256.0,240.0,2,141,120.0,106,2,240.0,0,Occasional Customers
17259.0,581.23,2,388,290.615,147,2,581.23,1,Low Value Customers
17262.0,1253.3600000000001,5,367,250.67200000000003,51,5,1253.3600000000001,0,Occasional Customers
17263.0,63.440000000000005,1,36,63.440000000000005,207,1,63.440000000000005,1,Low Value Customers
17265.0,550.01,2,389,275.005,138,2,550.01,0,Occasional Customers
17266.0,296.58,3,153,98.86,1,3,296.58,0,Occasional Customers
17267.0,317.2,2,158,158.6,126,2,317.2,0,Occasional Customers
17268.0,763.64,4,844,190.91,107,4,763.64,0,Occasional Customers
17272.0,2148.63,4,1778,537.1575,41,4,2148.63,0,Occasional Customers
17274.0,107.82,1,77,107.82,34,1,107.82,0,Occasional Customers
17277.0,1065.3500000000001,2,430,532.6750000000001,227,2,1065.3500000000001,1,Low Value Customers
17278.0,246.04,1,179,246.04,240,1,246.04,1,Low Value Customers
17279.0,187.82999999999998,1,48,187.82999999999998,57,1,187.82999999999998,0,Occasional Customers
17282.0,1685.46,3,1866,561.82,129,3,1685.46,0,Occasional Customers
17284.0,1647.48,6,1362,274.58,59,6,1647.48,0,Occasional Customers
17286.0,151.37,1,117,151.37,21,1,151.37,0,Occasional Customers
17287.0,1049.06,7,556,149.8657142857143,25,7,1049.06,0,Occasional Customers
17288.0,1417.63,7,1201,202.51857142857145,8,7,1417.63,0,Occasional Customers
17289.0,931.02,3,513,310.34,31,3,931.02,0,Occasional Customers
17290.0,513.01,2,397,256.505,3,2,513.01,0,Occasional Customers
17291.0,550.8000000000001,1,72,550.8000000000001,307,1,550.8000000000001,1,Low Value Customers
17293.0,1854.06,9,1135,206.00666666666666,7,9,1854.06,0,Occasional Customers
17295.0,547.0,3,293,182.33333333333334,28,3,547.0,0,Occasional Customers
17297.0,128.18,1,65,128.18,16,1,128.18,0,Occasional Customers
17298.0,498.42,2,387,249.21,100,2,498.42,0,Occasional Customers
17299.0,656.61,4,668,164.1525,11,4,656.61,0,Occasional Customers
17301.0,163.24,1,137,163.24,20,1,163.24,0,Occasional Customers
17302.0,1135.63,5,575,227.12600000000003,14,5,1135.63,0,Occasional Customers
17303.0,250.04,1,144,250.04,360,1,250.04,1,Low Value Customers
17306.0,8631.31,19,11491,454.2794736842105,10,19,8631.31,3,Regular Customers
17309.0,82.75,1,41,82.75,94,1,82.75,0,Occasional Customers
17311.0,1384.85,2,1005,692.425,77,2,1384.85,0,Occasional Customers
17312.0,644.3,3,372,214.76666666666665,138,3,644.3,0,Occasional Customers
17313.0,2328.84,1,1402,2328.84,30,1,2328.84,0,Occasional Customers
17314.0,2527.92,8,1896,315.99,24,8,2527.92,0,Occasional Customers
17315.0,6281.23,38,3863,165.29552631578946,1,38,6281.23,3,Regular Customers
17317.0,2600.34,3,1146,866.7800000000001,45,3,2600.34,0,Occasional Customers
17320.0,1200.6200000000001,3,634,400.2066666666667,99,3,1200.6200000000001,0,Occasional Customers
17321.0,657.16,2,364,328.58,7,2,657.16,0,Occasional Customers
17323.0,906.52,7,760,129.50285714285715,14,7,906.52,0,Occasional Customers
17324.0,986.48,4,843,246.62,17,4,986.48,0,Occasional Customers
17325.0,96.8,1,60,96.8,279,1,96.8,1,Low Value Customers
17329.0,523.11,2,142,261.555,13,2,523.11,0,Occasional Customers
17330.0,363.9,2,120,181.95,22,2,363.9,0,Occasional Customers
17331.0,175.2,1,16,175.2,123,1,175.2,0,Occasional Customers
17333.0,494.25,1,375,494.25,85,1,494.25,0,Occasional Customers
17334.0,307.02,2,315,153.51,301,2,307.02,1,Low Value Customers
17337.0,1981.06,4,1247,495.265,150,4,1981.06,1,Low Value Customers
17338.0,6493.54,8,3059,811.6925,16,8,6493.54,0,Occasional Customers
17339.0,243.36,2,152,121.68,93,2,243.36,0,Occasional Customers
17340.0,12353.29,11,5967,1123.0263636363636,29,11,12353.29,3,Regular Customers
17341.0,682.29,3,443,227.42999999999998,156,3,682.29,1,Low Value Customers
17343.0,193.64,1,56,193.64,354,1,193.64,1,Low Value Customers
17344.0,157.62,1,65,157.62,45,1,157.62,0,Occasional Customers
17345.0,519.6899999999999,4,341,129.92249999999999,14,4,519.6899999999999,0,Occasional Customers
17346.0,2622.88,15,1617,174.85866666666666,3,15,2622.88,3,Regular Customers
17347.0,228.96,1,216,228.96,85,1,228.96,0,Occasional Customers
17348.0,1156.6,5,1398,231.32,14,5,1156.6,0,Occasional Customers
17349.0,98.25,1,102,98.25,178,1,98.25,1,Low Value Customers
17350.0,1281.32,4,770,320.33,7,4,1281.32,0,Occasional Customers
17351.0,587.15,3,113,195.71666666666667,35,3,587.15,0,Occasional Customers
17353.0,1740.0,2,1200,870.0,128,2,1740.0,0,Occasional Customers
17354.0,1393.06,1,1006,1393.06,50,1,1393.06,0,Occasional Customers
17356.0,178.22,1,166,178.22,311,1,178.22,1,Low Value Customers
17357.0,384.39,2,152,192.195,23,2,384.39,0,Occasional Customers
17358.0,360.81,2,190,180.405,302,2,360.81,1,Low Value Customers
17359.0,127.86,1,161,127.86,10,1,127.86,0,Occasional Customers
17360.0,568.24,3,328,189.41333333333333,16,3,568.24,0,Occasional Customers
17361.0,488.2,3,157,162.73333333333332,48,3,488.2,0,Occasional Customers
17362.0,312.23,2,191,156.115,238,2,312.23,1,Low Value Customers
17364.0,4462.68,11,2692,405.69818181818187,0,11,4462.68,0,Occasional Customers
17365.0,4767.36,8,4749,595.92,12,8,4767.36,0,Occasional Customers
17367.0,167.55,1,149,167.55,237,1,167.55,1,Low Value Customers
17368.0,1878.87,8,1377,234.85875,22,8,1878.87,0,Occasional Customers
17370.0,446.18,4,540,111.545,72,4,446.18,0,Occasional Customers
17371.0,418.4,3,151,139.46666666666667,16,3,418.4,0,Occasional Customers
17372.0,1337.18,8,747,167.1475,40,8,1337.18,0,Occasional Customers
17373.0,646.92,4,408,161.73,39,4,646.92,0,Occasional Customers
17374.0,495.77,2,85,247.885,218,2,495.77,1,Low Value Customers
17375.0,400.1,3,367,133.36666666666667,198,3,400.1,1,Low Value Customers
17376.0,203.2,2,86,101.6,70,2,203.2,0,Occasional Customers
17377.0,4058.32,20,2038,202.916,23,20,4058.32,3,Regular Customers
17379.0,389.71999999999997,1,623,389.71999999999997,10,1,389.71999999999997,0,Occasional Customers
17381.0,20275.61,29,25649,699.1589655172414,8,29,20275.61,3,Regular Customers
17382.0,65.4,1,25,65.4,64,1,65.4,0,Occasional Customers
17383.0,193.39000000000001,1,148,193.39000000000001,3,1,193.39000000000001,0,Occasional Customers
17384.0,336.4,2,88,168.2,18,2,336.4,0,Occasional Customers
17385.0,256.11,1,197,256.11,14,1,256.11,0,Occasional Customers
17386.0,2686.42,6,1902,447.7366666666667,7,6,2686.42,0,Occasional Customers
17387.0,746.81,2,522,373.405,19,2,746.81,0,Occasional Customers
17388.0,1259.56,4,1068,314.89,77,4,1259.56,0,Occasional Customers
17389.0,31833.68,34,7612,936.2847058823529,0,34,31833.68,3,Regular Customers
17391.0,508.8,2,480,254.4,163,2,508.8,1,Low Value Customers
17392.0,417.27,2,277,208.635,306,2,417.27,1,Low Value Customers
17394.0,203.86999999999998,1,241,203.86999999999998,218,1,203.86999999999998,1,Low Value Customers
17396.0,7330.8,8,2005,916.35,38,8,7330.8,0,Occasional Customers
17397.0,681.41,2,250,340.705,21,2,681.41,0,Occasional Customers
17398.0,653.38,3,310,217.79333333333332,114,3,653.38,0,Occasional Customers
17400.0,2097.84,5,1088,419.56800000000004,125,5,2097.84,0,Occasional Customers
17402.0,2633.85,13,701,202.60384615384615,4,13,2633.85,0,Occasional Customers
17403.0,263.92,1,111,263.92,35,1,263.92,0,Occasional Customers
17404.0,31906.82,15,32748,2127.1213333333335,3,15,31906.82,3,Regular Customers
17405.0,1031.41,3,726,343.80333333333334,0,3,1031.41,0,Occasional Customers
17406.0,2184.42,3,780,728.14,332,3,2184.42,1,Low Value Customers
17408.0,32.65,1,3,32.65,162,1,32.65,1,Low Value Customers
17409.0,771.85,2,105,385.925,184,2,771.85,1,Low Value Customers
17410.0,1214.72,5,616,242.94400000000002,15,5,1214.72,0,Occasional Customers
17411.0,778.94,3,306,259.6466666666667,11,3,778.94,0,Occasional Customers
17412.0,1258.06,7,738,179.72285714285712,2,7,1258.06,0,Occasional Customers
17414.0,778.0,2,2100,389.0,43,2,778.0,0,Occasional Customers
17415.0,507.84,1,114,507.84,79,1,507.84,0,Occasional Customers
17416.0,6893.42,7,4302,984.7742857142857,29,7,6893.42,0,Occasional Customers
17418.0,463.46000000000004,2,289,231.73000000000002,41,2,463.46000000000004,0,Occasional Customers
17419.0,4226.57,12,1876,352.21416666666664,10,12,4226.57,0,Occasional Customers
17420.0,598.83,3,265,199.61,49,3,598.83,0,Occasional Customers
17422.0,1979.37,6,2253,329.895,15,6,1979.37,0,Occasional Customers
17423.0,698.41,2,459,349.205,45,2,698.41,0,Occasional Customers
17425.0,759.17,2,407,379.585,18,2,759.17,0,Occasional Customers
17426.0,5037.26,6,3094,839.5433333333334,7,6,5037.26,0,Occasional Customers
17427.0,100.8,1,34,100.8,71,1,100.8,0,Occasional Customers
17428.0,17256.85,28,9474,616.3160714285714,0,28,17256.85,3,Regular Customers
17429.0,524.9200000000001,3,624,174.97333333333336,127,3,524.9200000000001,0,Occasional Customers
17430.0,265.76,2,190,132.88,32,2,265.76,0,Occasional Customers
17431.0,403.3,1,292,403.3,312,1,403.3,1,Low Value Customers
17432.0,365.76,2,207,182.88,17,2,365.76,0,Occasional Customers
17433.0,303.15999999999997,1,185,303.15999999999997,87,1,303.15999999999997,0,Occasional Customers
17434.0,2373.82,7,1693,339.1171428571429,1,7,2373.82,0,Occasional Customers
17436.0,216.29999999999998,2,90,108.14999999999999,1,2,216.29999999999998,0,Occasional Customers
17438.0,388.45000000000005,1,103,388.45000000000005,253,1,388.45000000000005,1,Low Value Customers
17440.0,186.42000000000002,3,246,62.14000000000001,156,3,186.42000000000002,1,Low Value Customers
17442.0,2248.56,6,1496,374.76,36,6,2248.56,0,Occasional Customers
17443.0,534.24,1,504,534.24,219,1,534.24,1,Low Value Customers
17444.0,2940.04,3,2119,980.0133333333333,147,3,2940.04,1,Low Value Customers
17446.0,120.9,2,198,60.45,176,2,120.9,1,Low Value Customers
17447.0,541.53,2,443,270.765,39,2,541.53,0,Occasional Customers
17449.0,2519.21,7,1121,359.88714285714286,1,7,2519.21,0,Occasional Customers
17450.0,194390.79,46,69973,4225.886739130435,7,46,194390.79,2,VIP Customers
17451.0,1721.4,7,1203,245.91428571428574,0,7,1721.4,0,Occasional Customers
17453.0,486.71999999999997,2,219,243.35999999999999,17,2,486.71999999999997,0,Occasional Customers
17454.0,517.53,4,243,129.3825,191,4,517.53,1,Low Value Customers
17455.0,131.7,1,66,131.7,203,1,131.7,1,Low Value Customers
17456.0,249.86,1,222,249.86,364,1,249.86,1,Low Value Customers
17457.0,1737.7,5,826,347.54,126,5,1737.7,0,Occasional Customers
17458.0,316.5,1,170,316.5,14,1,316.5,0,Occasional Customers
17459.0,657.3,2,537,328.65,42,2,657.3,0,Occasional Customers
17460.0,622.4300000000001,6,236,103.73833333333334,93,6,622.4300000000001,0,Occasional Customers
17461.0,735.82,3,770,245.27333333333334,22,3,735.82,0,Occasional Customers
17462.0,675.69,2,227,337.845,59,2,675.69,0,Occasional Customers
17463.0,1875.86,5,1086,375.17199999999997,15,5,1875.86,0,Occasional Customers
17464.0,289.96000000000004,1,220,289.96000000000004,157,1,289.96000000000004,1,Low Value Customers
17466.0,763.28,2,306,381.64,9,2,763.28,0,Occasional Customers
17468.0,137.0,2,116,68.5,9,2,137.0,0,Occasional Customers
17469.0,1870.97,5,787,374.194,15,5,1870.97,0,Occasional Customers
17470.0,1125.07,5,1675,225.01399999999998,44,5,1125.07,0,Occasional Customers
17472.0,697.54,3,455,232.51333333333332,190,3,697.54,1,Low Value Customers
17475.0,194.37,1,178,194.37,78,1,194.37,0,Occasional Customers
17480.0,511.82,1,338,511.82,77,1,511.82,0,Occasional Customers
17481.0,1255.59,4,1061,313.8975,3,4,1255.59,0,Occasional Customers
17483.0,414.04,3,191,138.01333333333335,64,3,414.04,0,Occasional Customers
17486.0,396.87,1,191,396.87,260,1,396.87,1,Low Value Customers
17489.0,376.64,2,428,188.32,58,2,376.64,0,Occasional Customers
17490.0,2092.32,7,1134,298.90285714285716,0,7,2092.32,0,Occasional Customers
17491.0,3558.87,10,2013,355.887,0,10,3558.87,0,Occasional Customers
17492.0,374.57,1,155,374.57,247,1,374.57,1,Low Value Customers
17495.0,497.56,2,229,248.78,7,2,497.56,0,Occasional Customers
17496.0,271.05,1,79,271.05,358,1,271.05,1,Low Value Customers
17498.0,272.22,1,394,272.22,75,1,272.22,0,Occasional Customers
17499.0,622.88,1,711,622.88,289,1,622.88,1,Low Value Customers
17500.0,1138.0,3,17,379.3333333333333,16,3,1138.0,0,Occasional Customers
17501.0,288.6,2,160,144.3,220,2,288.6,1,Low Value Customers
17502.0,689.1,4,376,172.275,8,4,689.1,0,Occasional Customers
17503.0,558.96,2,486,279.48,2,2,558.96,0,Occasional Customers
17504.0,2997.0299999999997,9,1664,333.00333333333333,205,9,2997.0299999999997,1,Low Value Customers
17505.0,1145.84,2,556,572.92,161,2,1145.84,1,Low Value Customers
17506.0,302.2,1,139,302.2,75,1,302.2,0,Occasional Customers
17507.0,605.58,2,359,302.79,261,2,605.58,1,Low Value Customers
17508.0,387.31,1,289,387.31,280,1,387.31,1,Low Value Customers
17509.0,6083.64,8,3512,760.455,57,8,6083.64,0,Occasional Customers
17510.0,308.48,1,214,308.48,24,1,308.48,0,Occasional Customers
17511.0,91062.38,31,64549,2937.496129032258,2,31,91062.38,2,VIP Customers
17512.0,2924.9900000000002,10,2753,292.499,28,10,2924.9900000000002,0,Occasional Customers
17513.0,513.2,1,254,513.2,71,1,513.2,0,Occasional Customers
17514.0,208.65,1,135,208.65,127,1,208.65,0,Occasional Customers
17515.0,639.02,4,243,159.755,30,4,639.02,0,Occasional Customers
17516.0,764.88,5,414,152.976,14,5,764.88,0,Occasional Customers
17517.0,153.94,1,102,153.94,308,1,153.94,1,Low Value Customers
17519.0,1844.02,6,1236,307.33666666666664,16,6,1844.02,0,Occasional Customers
17520.0,546.81,1,365,546.81,53,1,546.81,0,Occasional Customers
17521.0,723.2099999999999,3,519,241.06999999999996,29,3,723.2099999999999,0,Occasional Customers
17522.0,1070.71,5,1034,214.142,1,5,1070.71,0,Occasional Customers
17523.0,652.74,4,872,163.185,10,4,652.74,0,Occasional Customers
17524.0,145.0,1,90,145.0,360,1,145.0,1,Low Value Customers
17525.0,422.70000000000005,1,82,422.70000000000005,359,1,422.70000000000005,1,Low Value Customers
17526.0,1195.8999999999999,4,310,298.97499999999997,4,4,1195.8999999999999,0,Occasional Customers
17527.0,939.37,4,488,234.8425,53,4,939.37,0,Occasional Customers
17528.0,3628.5,8,2138,453.5625,0,8,3628.5,0,Occasional Customers
17530.0,2367.12,10,1514,236.712,0,10,2367.12,0,Occasional Customers
17531.0,296.7,1,136,296.7,189,1,296.7,1,Low Value Customers
17534.0,223.36,1,103,223.36,53,1,223.36,0,Occasional Customers
17535.0,164.4,1,136,164.4,279,1,164.4,1,Low Value Customers
17536.0,76.5,1,6,76.5,176,1,76.5,1,Low Value Customers
17537.0,887.67,2,699,443.835,29,2,887.67,0,Occasional Customers
17538.0,98.42,1,134,98.42,25,1,98.42,0,Occasional Customers
17540.0,578.9,2,194,289.45,24,2,578.9,0,Occasional Customers
17542.0,170.75,1,134,170.75,269,1,170.75,1,Low Value Customers
17545.0,642.32,3,337,214.10666666666668,42,3,642.32,0,Occasional Customers
17548.0,103.3,1,58,103.3,233,1,103.3,1,Low Value Customers
17549.0,148.86,2,210,74.43,23,2,148.86,0,Occasional Customers
17550.0,267.16,3,86,89.05333333333334,196,3,267.16,1,Low Value Customers
17551.0,290.34,1,142,290.34,358,1,290.34,1,Low Value Customers
17552.0,930.41,4,719,232.6025,59,4,930.41,0,Occasional Customers
17553.0,1487.6,1,1048,1487.6,129,1,1487.6,0,Occasional Customers
17554.0,1952.45,5,1763,390.49,0,5,1952.45,0,Occasional Customers
17555.0,480.31,2,348,240.155,19,2,480.31,0,Occasional Customers
17556.0,157.9,1,101,157.9,205,1,157.9,1,Low Value Customers
17557.0,541.46,3,306,180.48666666666668,13,3,541.46,0,Occasional Customers
17560.0,854.95,4,635,213.7375,94,4,854.95,0,Occasional Customers
17561.0,165.12,1,144,165.12,18,1,165.12,0,Occasional Customers
17562.0,1122.38,7,817,160.34,13,7,1122.38,0,Occasional Customers
17564.0,454.01,3,146,151.33666666666667,23,3,454.01,0,Occasional Customers
17566.0,869.77,2,497,434.885,7,2,869.77,0,Occasional Customers
17567.0,4331.48,8,2632,541.435,6,8,4331.48,0,Occasional Customers
17569.0,344.14,1,159,344.14,331,1,344.14,1,Low Value Customers
17571.0,1425.67,4,876,356.4175,49,4,1425.67,0,Occasional Customers
17572.0,226.75000000000003,4,95,56.68750000000001,70,4,226.75000000000003,0,Occasional Customers
17573.0,380.6,3,308,126.86666666666667,28,3,380.6,0,Occasional Customers
17574.0,185.65,1,77,185.65,242,1,185.65,1,Low Value Customers
17576.0,3564.83,19,1967,187.62263157894736,7,19,3564.83,3,Regular Customers
17578.0,143.45999999999998,1,138,143.45999999999998,217,1,143.45999999999998,1,Low Value Customers
17579.0,448.90000000000003,3,258,149.63333333333335,4,3,448.90000000000003,0,Occasional Customers
17580.0,215.72,3,88,71.90666666666667,252,3,215.72,1,Low Value Customers
17581.0,11025.24,25,5915,441.0096,0,25,11025.24,3,Regular Customers
17582.0,175.27,1,123,175.27,235,1,175.27,1,Low Value Customers
17584.0,1242.3,2,458,621.15,6,2,1242.3,0,Occasional Customers
17585.0,1116.68,4,1650,279.17,108,4,1116.68,0,Occasional Customers
17588.0,1240.2,3,676,413.40000000000003,99,3,1240.2,0,Occasional Customers
17589.0,2404.17,4,1631,601.0425,59,4,2404.17,0,Occasional Customers
17590.0,1468.02,3,822,489.34,1,3,1468.02,0,Occasional Customers
17591.0,2203.67,7,1000,314.81,72,7,2203.67,0,Occasional Customers
17593.0,3923.86,5,3089,784.772,3,5,3923.86,0,Occasional Customers
17594.0,993.18,2,550,496.59,84,2,993.18,0,Occasional Customers
17595.0,386.69,2,228,193.345,11,2,386.69,0,Occasional Customers
17596.0,2806.69,7,4376,400.9557142857143,22,7,2806.69,0,Occasional Customers
17597.0,2044.3700000000001,1,1176,2044.3700000000001,213,1,2044.3700000000001,1,Low Value Customers
17600.0,161.67000000000002,1,144,161.67000000000002,17,1,161.67000000000002,0,Occasional Customers
17601.0,116.00999999999999,1,103,116.00999999999999,238,1,116.00999999999999,1,Low Value Customers
17602.0,5054.42,6,4116,842.4033333333333,1,6,5054.42,0,Occasional Customers
17603.0,394.72,1,74,394.72,77,1,394.72,0,Occasional Customers
17604.0,309.36,2,169,154.68,216,2,309.36,1,Low Value Customers
17608.0,191.99,2,229,95.995,32,2,191.99,0,Occasional Customers
17609.0,1105.78,5,719,221.156,40,5,1105.78,0,Occasional Customers
17611.0,3961.12,15,2550,264.07466666666664,6,15,3961.12,3,Regular Customers
17612.0,2048.45,6,1808,341.4083333333333,52,6,2048.45,0,Occasional Customers
17613.0,4544.55,14,2490,324.6107142857143,22,14,4544.55,0,Occasional Customers
17614.0,386.32,1,235,386.32,56,1,386.32,0,Occasional Customers
17615.0,329.6,3,140,109.86666666666667,129,3,329.6,0,Occasional Customers
17616.0,571.1999999999999,3,224,190.39999999999998,173,3,571.1999999999999,1,Low Value Customers
17618.0,930.28,3,319,310.0933333333333,5,3,930.28,0,Occasional Customers
17619.0,214.37,1,124,214.37,311,1,214.37,1,Low Value Customers
17620.0,81.44,1,60,81.44,59,1,81.44,0,Occasional Customers
17621.0,1379.9,3,514,459.9666666666667,20,3,1379.9,0,Occasional Customers
17623.0,527.0500000000001,1,265,527.0500000000001,32,1,527.0500000000001,0,Occasional Customers
17624.0,843.48,2,554,421.74,14,2,843.48,0,Occasional Customers
17625.0,2020.4,4,1180,505.1,17,4,2020.4,0,Occasional Customers
17628.0,75.75,1,79,75.75,80,1,75.75,0,Occasional Customers
17629.0,1814.12,8,1629,226.765,5,8,1814.12,0,Occasional Customers
17630.0,503.59999999999997,2,158,251.79999999999998,169,2,503.59999999999997,1,Low Value Customers
17631.0,528.33,3,334,176.11,1,3,528.33,0,Occasional Customers
17633.0,1324.84,4,644,331.21,30,4,1324.84,0,Occasional Customers
17634.0,2358.59,9,838,262.0655555555556,35,9,2358.59,0,Occasional Customers
17636.0,285.56,1,182,285.56,18,1,285.56,0,Occasional Customers
17637.0,547.0600000000001,2,280,273.53000000000003,30,2,547.0600000000001,0,Occasional Customers
17639.0,108.5,1,49,108.5,275,1,108.5,1,Low Value Customers
17640.0,621.66,1,250,621.66,86,1,621.66,0,Occasional Customers
17642.0,712.29,2,474,356.145,119,2,712.29,0,Occasional Customers
17643.0,101.55,1,71,101.55,372,1,101.55,1,Low Value Customers
17644.0,2895.64,11,1793,263.24,0,11,2895.64,0,Occasional Customers
17646.0,1008.39,3,323,336.13,218,3,1008.39,1,Low Value Customers
17647.0,133.06,1,30,133.06,64,1,133.06,0,Occasional Customers
17648.0,1797.5,4,487,449.375,60,4,1797.5,0,Occasional Customers
17649.0,868.49,1,399,868.49,137,1,868.49,0,Occasional Customers
17650.0,166.08,1,150,166.08,20,1,166.08,0,Occasional Customers
17651.0,3945.0,10,3112,394.5,11,10,3945.0,0,Occasional Customers
17652.0,4867.72,12,2509,405.6433333333334,24,12,4867.72,0,Occasional Customers
17653.0,1207.56,4,1409,301.89,36,4,1207.56,0,Occasional Customers
17654.0,117.55,1,41,117.55,276,1,117.55,1,Low Value Customers
17655.0,2638.94,7,1116,376.99142857142857,10,7,2638.94,0,Occasional Customers
17656.0,1674.69,5,1399,334.938,72,5,1674.69,0,Occasional Customers
17658.0,595.42,2,616,297.71,25,2,595.42,0,Occasional Customers
17659.0,2999.46,12,1525,249.955,16,12,2999.46,0,Occasional Customers
17660.0,178.75,1,121,178.75,140,1,178.75,0,Occasional Customers
17663.0,1802.91,7,797,257.55857142857144,25,7,1802.91,0,Occasional Customers
17664.0,604.64,2,604,302.32,18,2,604.64,0,Occasional Customers
17666.0,728.16,2,596,364.08,3,2,728.16,0,Occasional Customers
17667.0,2055.51,5,1033,411.10200000000003,65,5,2055.51,0,Occasional Customers
17668.0,347.75,2,93,173.875,0,2,347.75,0,Occasional Customers
17669.0,3406.7200000000003,7,1916,486.67428571428576,42,7,3406.7200000000003,0,Occasional Customers
17670.0,205.7,1,110,205.7,227,1,205.7,1,Low Value Customers
17671.0,1572.71,4,772,393.1775,15,4,1572.71,0,Occasional Customers
17672.0,3178.17,2,1690,1589.085,49,2,3178.17,0,Occasional Customers
17673.0,1594.97,6,1462,265.8283333333333,1,6,1594.97,0,Occasional Customers
17674.0,551.04,2,672,275.52,73,2,551.04,0,Occasional Customers
17675.0,20374.28,31,8360,657.2348387096774,0,31,20374.28,3,Regular Customers
17676.0,1371.18,6,922,228.53,3,6,1371.18,0,Occasional Customers
17677.0,16345.38,30,9772,544.846,1,30,16345.38,3,Regular Customers
17678.0,298.11,1,207,298.11,263,1,298.11,1,Low Value Customers
